state,year,population_2011,district_count,total_cases,cases_per_100k,total_cases_lag1,total_cases_lag2,total_cases_lag3,total_deaths_lag1,cases_per_100k_lag1,cases_per_100k_lag2,cases_per_100k_lag3,deaths_per_100k_lag1,cases_rate_roll3,cases_yoy_change,rate_yoy_change,next_year_cases,next_year_rate,high_risk_next_year,selected_region
Tripura,2006,3673917,6,23717,645.5507840814041,18008,17453,13807,20,490.15805201913923,475.0515594119301,375.8114295995255,0.5443781119715007,447.007013676865,0.3170257663260773,0.3170257663260773,18694,508.8302212597617,1,yes
Tripura,2007,3673917,6,18694,508.8302212597617,23717,18008,17453,31,645.5507840814041,490.15805201913923,475.0515594119301,0.8437860735558261,536.9201318374911,-0.21178901210102458,-0.21178901210102463,26126,711.1211276683714,1,yes
Tripura,2008,3673917,6,26126,711.1211276683714,18694,23717,18008,51,508.8302212597617,645.5507840814041,490.15805201913923,1.3881641855273268,548.1796857867683,0.39756071466780785,0.39756071466780796,24613,669.9389234977274,1,yes
Tripura,2009,3673917,6,24613,669.9389234977274,26126,18694,23717,51,711.1211276683714,508.8302212597617,645.5507840814041,1.3881641855273268,621.8340443365124,-0.057911658883870475,-0.05791165888387045,24108,656.193376170447,1,yes
Tripura,2010,3673917,6,24108,656.193376170447,24613,26126,18694,62,669.9389234977274,711.1211276683714,508.8302212597617,1.6875721471116523,629.9634241419535,-0.02051761264372486,-0.02051761264372488,14583,396.9333003440197,1,yes
Tripura,2011,3673917,6,14583,396.9333003440197,24108,24613,26126,15,656.193376170447,669.9389234977274,711.1211276683714,0.4082835839786255,679.0844757788486,-0.3950970632155301,-0.39509706321553023,11708,318.6789467481165,1,yes
Tripura,2012,3673917,6,11708,318.6789467481165,14583,24108,24613,12,396.9333003440197,656.193376170447,669.9389234977274,0.3266268671829004,574.3552000040646,-0.19714736336830557,-0.19714736336830546,7560,205.77492632522726,1,yes
Tripura,2013,3673917,10,7560,205.77492632522726,11708,14583,24108,7,318.6789467481165,396.9333003440197,656.193376170447,0.19053233919002524,457.2685410875277,-0.35428766655278443,-0.3542876665527845,29064,791.0902723169847,1,yes
Tripura,2014,3673917,6,29064,791.0902723169847,7560,11708,14583,7,205.77492632522726,318.6789467481165,396.9333003440197,0.19053233919002524,307.1290578057878,2.8444444444444446,2.844444444444444,21509,585.4514405197505,1,yes
Tripura,2015,3673917,6,21509,585.4514405197505,29064,7560,11708,42,791.0902723169847,205.77492632522726,318.6789467481165,1.1431940351401515,438.51471513010955,-0.2599435728048445,-0.25994357280484437,5104,138.92529417512696,0,yes
Tripura,2016,3673917,6,5104,138.92529417512696,21509,29064,7560,8,585.4514405197505,791.0902723169847,205.77492632522726,0.21775124478860028,527.4388797206542,-0.7627039843786322,-0.7627039843786323,7692,209.36782186423918,1,yes
Tripura,2017,3673917,12,7692,209.36782186423918,5104,21509,29064,6,138.92529417512696,585.4514405197505,791.0902723169847,0.1633134335914502,505.1556690039541,0.5070532915360502,0.5070532915360504,13823,376.24693208910276,1,yes
Tripura,2018,3673917,12,13823,376.24693208910276,7692,5104,21509,6,209.36782186423918,138.92529417512696,585.4514405197505,0.1633134335914502,311.24818551970554,0.797061882475299,0.7970618824752992,13322,362.61026038421664,1,yes
Tripura,2019,3673917,12,13322,362.61026038421664,13823,7692,5104,13,376.24693208910276,209.36782186423918,138.92529417512696,0.3538457727814755,241.5133493761563,-0.03624394125732475,-0.036243941257324795,3395,92.40818450716225,0,yes
Tripura,2020,3673917,8,3395,92.40818450716225,13322,13823,7692,1,362.61026038421664,376.24693208910276,209.36782186423918,0.027218905598575035,316.0750047791862,-0.7451583846269328,-0.745158384626933,1862,50.681602224546715,0,yes
Tripura,2021,3673917,6,1862,50.681602224546715,3395,13322,13823,2,92.40818450716225,362.61026038421664,376.24693208910276,0.05443781119715007,277.0884589934939,-0.4515463917525773,-0.4515463917525773,12771,347.6126433994018,1,yes
Tripura,2022,3673917,8,12771,347.6126433994018,1862,3395,13322,1,50.681602224546715,92.40818450716225,362.61026038421664,0.027218905598575035,168.5666823719752,5.8587540279269605,5.8587540279269605,22412,610.0301122752637,1,yes
Tripura,2023,3673917,8,22412,610.0301122752637,12771,1862,3395,3,347.6126433994018,50.681602224546715,92.40818450716225,0.0816567167957251,163.56747671037024,0.7549134758437084,0.7549134758437084,1662,45.23782110483171,0,yes
Uttar Pradesh,2003,199812341,69,101188,50.64151668189504,89950,94270,96643,0,45.01723945069038,47.179268071334995,48.36688240392519,0.0,46.85446330865019,0.1249360755975542,0.12493607559755432,86860,43.470788423423755,0,no
Uttar Pradesh,2004,199812341,69,86860,43.470788423423755,101188,89950,94270,0,50.64151668189504,45.01723945069038,47.179268071334995,0.0,47.61267473464014,-0.14159781792307388,-0.14159781792307394,105079,52.588843849239524,0,no
Uttar Pradesh,2005,199812341,69,105079,52.588843849239524,86860,101188,89950,0,43.470788423423755,50.64151668189504,45.01723945069038,0.0,46.37651485200306,0.20975132396960627,0.20975132396960633,90923,45.50419635992353,0,no
Uttar Pradesh,2006,199812341,67,90923,45.50419635992353,105079,86860,101188,0,52.588843849239524,43.470788423423755,50.64151668189504,0.0,48.900382984852776,-0.13471768859619904,-0.1347176885961991,82083,41.080045201011885,0,no
Uttar Pradesh,2007,199812341,67,82083,41.080045201011885,90923,105079,86860,0,45.50419635992353,52.588843849239524,43.470788423423755,0.0,47.18794287752894,-0.09722512455594294,-0.09722512455594289,92962,46.52465385008426,0,no
Uttar Pradesh,2008,199812341,68,92962,46.52465385008426,82083,90923,105079,0,41.080045201011885,45.50419635992353,52.588843849239524,0.0,46.39102847005831,0.1325365788287465,0.13253657882874645,55101,27.576374774569103,0,no
Uttar Pradesh,2009,199812341,68,55101,27.576374774569103,92962,82083,90923,0,46.52465385008426,41.080045201011885,45.50419635992353,0.0,44.36963180367323,-0.4072739398894172,-0.4072739398894172,64240,32.150166340326294,0,no
Uttar Pradesh,2010,199812341,68,64240,32.150166340326294,55101,92962,82083,0,27.576374774569103,46.52465385008426,41.080045201011885,0.0,38.39369127522175,0.1658590588192592,0.1658590588192591,56592,28.322574930444357,0,no
Uttar Pradesh,2011,199812341,68,56592,28.322574930444357,64240,55101,92962,0,32.150166340326294,27.576374774569103,46.52465385008426,0.0,35.41706498832655,-0.1190535491905355,-0.11905354919053554,46938,23.491041526809397,0,no
Uttar Pradesh,2012,199812341,68,46938,23.491041526809397,56592,64240,55101,0,28.322574930444357,32.150166340326294,27.576374774569103,0.0,29.349705348446587,-0.17058948261238338,-0.1705894826123833,47856,23.950472608696376,0,no
Uttar Pradesh,2013,199812341,72,47856,23.950472608696376,46938,56592,64240,0,23.491041526809397,28.322574930444357,32.150166340326294,0.0,27.987927599193352,0.019557714431803656,0.019557714431803666,42456,21.247936832890616,0,no
Uttar Pradesh,2014,199812341,76,42456,21.247936832890616,47856,46938,56592,0,23.950472608696376,23.491041526809397,28.322574930444357,0.0,25.25469635531671,-0.11283851554663991,-0.11283851554663994,43333,21.686848661664996,0,no
Uttar Pradesh,2015,199812341,76,43333,21.686848661664996,42456,47856,46938,1,21.247936832890616,23.950472608696376,23.491041526809397,0.0005004695881121777,22.89648365613213,0.020656679856792915,0.020656679856792915,40959,20.498733859486688,0,no
Uttar Pradesh,2016,199812341,76,40959,20.498733859486688,43333,42456,47856,0,21.686848661664996,21.247936832890616,23.950472608696376,0.0,22.295086034417327,-0.054785036807975446,-0.054785036807975376,31071,15.550090572233474,0,no
Uttar Pradesh,2017,199812341,70,31071,15.550090572233474,40959,43333,42456,0,20.498733859486688,21.686848661664996,21.247936832890616,0.0,21.144506451347436,-0.24141214385116824,-0.24141214385116827,85070,42.574947860702956,0,no
Uttar Pradesh,2018,199812341,70,85070,42.574947860702956,31071,40959,43333,0,15.550090572233474,20.498733859486688,21.686848661664996,0.0,19.24522436446172,1.7379228219239806,1.7379228219239804,91286,45.68586682040826,0,no
Uttar Pradesh,2019,199812341,70,91286,45.68586682040826,85070,31071,40959,0,42.574947860702956,15.550090572233474,20.498733859486688,0.0,26.207924097474372,0.07306923709885976,0.07306923709885989,28622,14.32444055094675,0,no
Uttar Pradesh,2020,199812341,74,28622,14.32444055094675,91286,85070,31071,0,45.68586682040826,42.574947860702956,15.550090572233474,0.0,34.60363508444823,-0.6864579453585434,-0.6864579453585435,10862,5.436100666074474,0,no
Uttar Pradesh,2021,199812341,76,10862,5.436100666074474,28622,91286,85070,0,14.32444055094675,45.68586682040826,42.574947860702956,0.0,34.19508507735265,-0.6205017119698134,-0.6205017119698135,6970,3.4882730291418786,0,no
Uttar Pradesh,2022,199812341,74,6970,3.4882730291418786,10862,28622,91286,0,5.436100666074474,14.32444055094675,45.68586682040826,0.0,21.815469345809827,-0.35831338611673724,-0.35831338611673724,13575,6.793874658622813,0,no
Uttar Pradesh,2023,199812341,74,13575,6.793874658622813,6970,10862,28622,0,3.4882730291418786,5.436100666074474,14.32444055094675,0.0,7.749604748721034,0.9476327116212339,0.947632711621234,248,0.12411645785182007,0,no
Uttarakhand,2003,10086292,15,2650,26.273282589875446,2020,1620,2570,0,20.02718144586732,16.061402941735178,25.48012688904902,0.0,20.52290375888384,0.3118811881188119,0.31188118811881194,1824,18.083949978842572,0,no
Uttarakhand,2004,10086292,15,1824,18.083949978842572,2650,2020,1620,0,26.273282589875446,20.02718144586732,16.061402941735178,0.0,20.78728899249265,-0.31169811320754715,-0.31169811320754715,1917,19.005993481053295,0,no
Uttarakhand,2005,10086292,15,1917,19.005993481053295,1824,2650,2020,2,18.083949978842572,26.273282589875446,20.02718144586732,0.019828892520660713,21.46147133819511,0.05098684210526316,0.05098684210526316,2886,28.61309190731341,0,no
Uttarakhand,2006,10086292,17,2886,28.61309190731341,1917,1824,2650,0,19.005993481053295,18.083949978842572,26.273282589875446,0.0,21.12107534992377,0.5054773082942097,0.5054773082942097,2274,22.545450795991233,0,no
Uttarakhand,2007,10086292,17,2274,22.545450795991233,2886,1917,1824,5,28.61309190731341,19.005993481053295,18.083949978842572,0.04957223130165179,21.90101178906976,-0.21205821205821207,-0.21205821205821204,2501,24.796030097086224,0,no
Uttarakhand,2008,10086292,17,2501,24.796030097086224,2274,2886,1917,3,22.545450795991233,28.61309190731341,19.005993481053295,0.02974333878099107,23.388178728119314,0.0998240985048373,0.09982409850483728,3782,37.49643575656941,0,no
Uttarakhand,2009,10086292,17,3782,37.49643575656941,2501,2274,2886,4,24.796030097086224,22.545450795991233,28.61309190731341,0.039657785041321426,25.318190933463622,0.5121951219512195,0.5121951219512195,5202,51.57494944623852,0,no
Uttarakhand,2010,10086292,17,5202,51.57494944623852,3782,2501,2274,1,37.49643575656941,24.796030097086224,22.545450795991233,0.009914446260330357,28.27930554988229,0.37546271813855103,0.3754627181385511,3440,34.10569513553643,0,no
Uttarakhand,2011,10086292,17,3440,34.10569513553643,5202,3782,2501,2,51.57494944623852,37.49643575656941,24.796030097086224,0.019828892520660713,37.95580509996472,-0.33871587850826607,-0.33871587850826607,3921,38.87454378675533,0,no
Uttarakhand,2012,10086292,17,3921,38.87454378675533,3440,5202,3782,3,34.10569513553643,51.57494944623852,37.49643575656941,0.02974333878099107,41.05902677944812,0.13982558139534884,0.13982558139534887,3006,29.802825458553055,0,no
Uttarakhand,2013,10086292,17,3006,29.802825458553055,3921,3440,5202,0,38.87454378675533,34.10569513553643,51.57494944623852,0.0,41.51839612284343,-0.23335883703136956,-0.23335883703136953,1171,11.60981657084685,0,no
Uttarakhand,2014,10086292,13,1171,11.60981657084685,3006,3921,3440,0,29.802825458553055,38.87454378675533,34.10569513553643,0.0,34.261021460281604,-0.6104457751164338,-0.6104457751164338,1466,14.534578217644304,0,no
Uttarakhand,2015,10086292,13,1466,14.534578217644304,1171,3006,3921,0,11.60981657084685,29.802825458553055,38.87454378675533,0.0,26.762395272051748,0.2519214346712212,0.25192143467122113,961,9.527782856177474,0,no
Uttarakhand,2016,10086292,13,961,9.527782856177474,1466,1171,3006,0,14.534578217644304,11.60981657084685,29.802825458553055,0.0,18.649073415681404,-0.34447476125511595,-0.34447476125511595,4327,42.899808968449456,0,no
Uttarakhand,2017,10086292,19,4327,42.899808968449456,961,1466,1171,0,9.527782856177474,14.534578217644304,11.60981657084685,0.0,11.89072588155621,3.502601456815817,3.5026014568158166,2245,22.25793185444165,0,no
Uttarakhand,2018,10086292,19,2245,22.25793185444165,4327,961,1466,1,42.899808968449456,9.527782856177474,14.534578217644304,0.009914446260330357,22.320723347423748,-0.4811647792928126,-0.4811647792928126,2382,23.61621099210691,0,no
Uttarakhand,2019,10086292,19,2382,23.61621099210691,2245,4327,961,0,22.25793185444165,42.899808968449456,9.527782856177474,0.0,24.895174559689526,0.06102449888641425,0.061024498886414306,165,1.6358836329545088,0,no
Uttarakhand,2020,10086292,15,165,1.6358836329545088,2382,2245,4327,1,23.61621099210691,22.25793185444165,42.899808968449456,0.009914446260330357,29.591317271666004,-0.9307304785894207,-0.9307304785894206,13,0.12888780138429465,0,no
Uttarakhand,2021,10086292,13,13,0.12888780138429465,165,2382,2245,1,1.6358836329545088,23.61621099210691,22.25793185444165,0.009914446260330357,15.83667549316769,-0.9212121212121213,-0.9212121212121211,1361,13.493561360309617,0,no
Uttarakhand,2022,10086292,15,1361,13.493561360309617,13,165,2382,0,0.12888780138429465,1.6358836329545088,23.61621099210691,0.0,8.460327475481906,103.6923076923077,103.6923076923077,895,8.873429402995669,0,no
Uttarakhand,2023,10086292,15,895,8.873429402995669,1361,13,165,0,13.493561360309617,0.12888780138429465,1.6358836329545088,0.0,5.086110931549473,-0.3423952975753123,-0.34239529757531234,61,0.6047812218801517,0,no
West Bengal,2003,91276115,34,233725,256.0637029742118,193943,144883,144591,149,212.4794640963849,158.73046305706592,158.41055461223343,0.16324095301383063,176.5401605885614,0.20512212351051598,0.20512212351051604,220129,241.16823990591624,1,no
West Bengal,2004,91276115,32,220129,241.16823990591624,233725,193943,144883,214,256.0637029742118,212.4794640963849,158.73046305706592,0.23445344929503187,209.0912100425542,-0.058170927371911436,-0.05817092737191146,174515,191.19459674636678,1,no
West Bengal,2005,91276115,19,174515,191.19459674636678,220129,233725,193943,179,241.16823990591624,256.0637029742118,212.4794640963849,0.19610825898976966,236.570468992171,-0.2072148603773242,-0.20721486037732417,158179,173.2972530656021,1,no
West Bengal,2006,91276115,18,158179,173.2972530656021,174515,220129,233725,154,191.19459674636678,241.16823990591624,256.0637029742118,0.1687188373431538,229.4755132088316,-0.09360799931238002,-0.09360799931238009,77475,84.8798176828626,0,no
West Bengal,2007,91276115,15,77475,84.8798176828626,158179,174515,220129,198,173.2972530656021,191.19459674636678,241.16823990591624,0.21692421944119772,201.88669657262835,-0.51020679104053,-0.51020679104053,80434,88.12162962895604,0,no
West Bengal,2008,91276115,16,80434,88.12162962895604,77475,158179,174515,72,84.8798176828626,173.2972530656021,191.19459674636678,0.07888153434225373,149.79055583161048,0.03819296547273314,0.03819296547273307,127662,139.86353385001104,0,no
West Bengal,2009,91276115,15,127662,139.86353385001104,80434,77475,158179,75,88.12162962895604,84.8798176828626,173.2972530656021,0.08216826493984762,115.43290012580691,0.5871646318720939,0.5871646318720941,125953,137.9911929862484,0,no
West Bengal,2010,91276115,16,125953,137.9911929862484,127662,80434,77475,58,139.86353385001104,88.12162962895604,84.8798176828626,0.06354345822014884,104.28832705394323,-0.013386912315332676,-0.013386912315332558,57826,63.35282784548839,0,no
West Bengal,2011,91276115,15,57826,63.35282784548839,125953,127662,80434,40,137.9911929862484,139.86353385001104,88.12162962895604,0.0438230746345854,121.99211882173849,-0.5408922375806848,-0.5408922375806848,50021,54.80185040741491,0,no
West Bengal,2012,91276115,18,50021,54.80185040741491,57826,125953,127662,14,63.35282784548839,137.9911929862484,139.86353385001104,0.015338076122104891,113.7358515605826,-0.1349738871787777,-0.13497388717877778,26438,28.964861179729223,0,no
West Bengal,2013,91276115,17,26438,28.964861179729223,50021,57826,125953,30,54.80185040741491,63.35282784548839,137.9911929862484,0.03286730597593905,85.38195707971722,-0.47146198596589434,-0.47146198596589434,26751,29.30777673874485,0,no
West Bengal,2014,91276115,23,26751,29.30777673874485,26438,50021,57826,12,28.964861179729223,54.80185040741491,63.35282784548839,0.013146922390375619,49.03984647754418,0.01183901959301006,0.011839019593009908,19592,21.46454195601993,0,no
West Bengal,2015,91276115,18,19592,21.46454195601993,26751,26438,50021,66,29.30777673874485,28.964861179729223,54.80185040741491,0.07230807314706592,37.69149610862966,-0.26761616388172405,-0.267616163881724,35660,39.06827103673289,0,no
West Bengal,2016,91276115,23,35660,39.06827103673289,19592,26751,26438,26,21.46454195601993,29.30777673874485,28.964861179729223,0.028484998512480514,26.579059958164667,0.8201306655777868,0.820130665577787,28108,30.794474545723162,0,no
West Bengal,2017,91276115,19,28108,30.794474545723162,35660,19592,26751,59,39.06827103673289,21.46454195601993,29.30777673874485,0.06463903508601347,29.946863243832553,-0.21177790241166572,-0.21177790241166577,20961,22.964386685388614,0,no
West Bengal,2018,91276115,23,20961,22.964386685388614,28108,35660,19592,28,30.794474545723162,39.06827103673289,21.46454195601993,0.030676152244209783,30.442429179491995,-0.25426924718941224,-0.2542692471894123,24420,26.75398706441439,0,no
West Bengal,2019,91276115,26,24420,26.75398706441439,20961,28108,35660,8,22.964386685388614,30.794474545723162,39.06827103673289,0.00876461492691708,30.942377422614886,0.1650207528266781,0.1650207528266782,13921,15.251525549701583,0,no
West Bengal,2020,91276115,27,13921,15.251525549701583,24420,20961,28108,5,26.75398706441439,22.964386685388614,30.794474545723162,0.005477884329323175,26.83761609850872,-0.4299344799344799,-0.42993447993448003,28940,31.70599449812254,0,no
West Bengal,2021,91276115,28,28940,31.70599449812254,13921,24420,20961,6,15.251525549701583,26.75398706441439,22.964386685388614,0.0065734611951878096,21.656633099834863,1.0788736441347604,1.0788736441347606,39244,42.99481852399173,0,no
West Bengal,2022,91276115,27,39244,42.99481852399173,28940,13921,24420,3,31.70599449812254,15.251525549701583,26.75398706441439,0.0032867305975939048,24.57050237074617,0.35604699378023497,0.35604699378023474,23424,25.66279250601321,0,no
West Bengal,2023,91276115,24,23424,25.66279250601321,39244,28940,13921,3,42.99481852399173,31.70599449812254,15.251525549701583,0.0032867305975939048,29.984112857271953,-0.40311894811945775,-0.4031189481194577,1280,1.4023383883067329,0,no
Telangana,2017,35003674,30,2667,7.619200201670259,8705,21424,26544,9,24.868818056070342,61.20500379474451,75.83203980245045,0.025711586732295587,53.968620551088435,-0.6936243538196439,-0.6936243538196438,1776,5.0737531151729955,0,no
Telangana,2018,35003674,30,1776,5.0737531151729955,2667,8705,21424,0,7.619200201670259,24.868818056070342,61.20500379474451,0.0,31.231007350828374,-0.3340832395950506,-0.3340832395950507,1702,4.862346735374121,0,no
Telangana,2019,35003674,32,1702,4.862346735374121,1776,2667,8705,0,5.0737531151729955,7.619200201670259,24.868818056070342,0.0,12.520590457637866,-0.041666666666666664,-0.041666666666666574,820,2.3426112356091533,0,no
Telangana,2020,35003674,30,820,2.3426112356091533,1702,1776,2667,0,4.862346735374121,5.0737531151729955,7.619200201670259,0.0,5.851766684072459,-0.518213866039953,-0.518213866039953,829,2.368322822341449,0,no
Telangana,2021,35003674,28,829,2.368322822341449,820,1702,1776,0,2.3426112356091533,4.862346735374121,5.0737531151729955,0.0,4.092903695385424,0.01097560975609756,0.010975609756097696,566,1.616973121164367,0,no
Telangana,2022,35003674,30,566,1.616973121164367,829,820,1702,0,2.368322822341449,2.3426112356091533,4.862346735374121,0.0,3.1910935977749078,-0.3172496984318456,-0.3172496984318456,411,1.1741624607748318,0,no
Telangana,2023,35003674,30,411,1.1741624607748318,566,829,820,0,1.616973121164367,2.368322822341449,2.3426112356091533,0.0,2.1093023930383232,-0.27385159010600707,-0.2738515901060071,47,0.13427161960198808,0,no
Ladakh,2023,274289,2,10,3.6457896598113666,7,34,0,0,2.552052761867957,12.395684843358648,0.0,0.0,4.982579201742202,0.42857142857142855,0.4285714285714284,1,0.36457896598113665,0,no
The Dadra And Nagar Haveli And Daman And Diu,2023,586956,6,137,23.340761488084286,156,8301,90,0,26.577801402490135,1414.2457015517348,15.33334696297508,0.0,485.38561663906665,-0.12179487179487179,-0.12179487179487174,23,3.918522001649187,0,no
