year,state,total_cases,total_deaths,district_count,population_2011,cases_per_100k,deaths_per_100k,selected_region
2021,Delhi,4906,7,9,16787941,29.22335740874953,0.041696596384273685,no
2021,Gujarat,3791,0,39,60439692,6.272368164946968,0.0,no
2021,Haryana,54,0,22,25351462,0.21300546690364444,0.0,no
2021,Himachal Pradesh,15,0,12,6864602,0.2185123041364962,0.0,no
2021,Jammu And Kashmir,433,0,14,12267032,3.529786178107304,0.0,no
2021,Jharkhand,6075,0,20,32988134,18.41571275295535,0.0,no
2021,Karnataka,8697,2,39,61095297,14.235138262770047,0.0032735743964056674,no
2021,Kerala,213,1,10,33406061,0.637608845891768,0.0029934687600552488,no
2021,Ladakh,34,0,6,274289,12.395684843358648,0.0,no
2021,Madhya Pradesh,3166,0,49,72626809,4.3592717945242505,0.0,no
2021,Maharashtra,19318,16,39,112374333,17.190758320229584,0.014238126779359837,no
2021,Manipur,18,0,15,2855794,0.6302975634797188,0.0,no
2021,Meghalaya,562,4,14,2966889,18.942400608853248,0.13482135664664233,no
2021,Mizoram,7457,7,5,1097206,679.6353647355191,0.6379841160183229,yes
2021,Nagaland,974,2,16,1978502,49.22916428692011,0.1010865796445998,no
2021,Odisha,24108,8,26,41974218,57.43525704278755,0.01905931874656962,yes
2021,Puducherry,925,5,8,1247953,74.12138117381024,0.4006561144530283,no
2021,Punjab,71,0,19,27743338,0.2559172944510138,0.0,no
2021,Rajasthan,926,0,35,68548437,1.350869604802222,0.0,no
2021,Sikkim,0,0,2,610577,0.0,0.0,no
2021,Tamil Nadu,777,0,47,72147030,1.0769674094692463,0.0,no
2021,Telangana,829,0,28,35003674,2.368322822341449,0.0,no
2021,The Dadra And Nagar Haveli And Daman And Diu,8301,3,8,586956,1414.2457015517348,0.5111115654325026,no
2021,Tripura,1862,1,6,3673917,50.681602224546715,0.027218905598575035,yes
2021,Uttar Pradesh,10862,0,76,199812341,5.436100666074474,0.0,no
2021,Uttarakhand,13,0,13,10086292,0.12888780138429465,0.0,no
2021,West Bengal,28940,3,28,91276115,31.70599449812254,0.0032867305975939048,no
2022,Andaman And Nicobar Islands,4075,0,9,380581,1070.7313292045583,0.0,no
2022,Andhra Pradesh,2023,0,27,49577103,4.080512731855268,0.0,no
2022,Arunachal Pradesh,16,0,20,1383727,1.156297448846485,0.0,no
2022,Assam,284,0,36,31205576,0.9100937601664524,0.0,no
2022,Bihar,545,0,34,104099452,0.5235378184315514,0.0,no
2022,Chandigarh,329,0,5,1055450,31.171538206452222,0.0,no
2022,Chhattisgarh,27716,19,23,25545198,108.49788676525428,0.07437797115528327,no
2022,Delhi,2871,2,7,16787941,17.10156117417854,0.011913313252649625,no
2022,Gujarat,4780,0,40,60439692,7.9087100576223985,0.0,no
2022,Haryana,52,0,22,25351462,0.20511637553684278,0.0,no
2022,Himachal Pradesh,12,0,12,6864602,0.17480984330919697,0.0,no
2022,Jammu And Kashmir,205,0,13,12267032,1.6711458810900632,0.0,no
2022,Jharkhand,8181,3,22,32988134,24.799826507313206,0.0090941791372619,no
2022,Karnataka,11135,1,38,61095297,18.225625451988556,0.0016367871982028337,no
2022,Kerala,404,0,12,33406061,1.2093613790623206,0.0,no
2022,Ladakh,7,0,4,274289,2.552052761867957,0.0,no
2022,Madhya Pradesh,3826,0,52,72626809,5.268027127558365,0.0,no
2022,Maharashtra,15451,26,37,112374333,13.749581054243055,0.023136956016459737,no
2022,Manipur,30,0,17,2855794,1.0504959391328648,0.0,no
2022,Meghalaya,499,8,13,2966889,16.818964241668628,0.26964271329328465,no
2022,Mizoram,11100,9,7,1097206,1011.6605268290549,0.820265292023558,yes
2022,Nagaland,88,1,14,1978502,4.447809504362391,0.0505432898222999,no
2022,Odisha,22590,4,28,41974218,53.81875131062596,0.00952965937328481,yes
2022,Puducherry,1138,1,6,1247953,91.18933164950924,0.08013122289060566,no
2022,Punjab,118,2,22,27743338,0.4253273344397131,0.007208937871859543,no
2022,Rajasthan,1565,1,33,68548437,2.2830571614637982,0.0014588224673890084,no
2022,Sikkim,8,0,4,610577,1.3102360554033317,0.0,no
2022,Tamil Nadu,354,0,46,72147030,0.4906646884840582,0.0,no
2022,Telangana,566,0,30,35003674,1.616973121164367,0.0,no
2022,The Dadra And Nagar Haveli And Daman And Diu,156,0,6,586956,26.577801402490135,0.0,no
2022,Tripura,12771,3,8,3673917,347.6126433994018,0.0816567167957251,yes
2022,Uttar Pradesh,6970,0,74,199812341,3.4882730291418786,0.0,no
2022,Uttarakhand,1361,0,15,10086292,13.493561360309617,0.0,no
2022,West Bengal,39244,3,27,91276115,42.99481852399173,0.0032867305975939048,no
2023,Andhra Pradesh,852,0,17,49577103,1.718535268186203,0.0,no
2023,Arunachal Pradesh,586,0,33,1383727,42.3493940640025,0.0,no
2023,Assam,511,0,26,31205576,1.6375278572009053,0.0,no
2023,Bihar,1612,0,44,104099452,1.5485191987369922,0.0,no
2023,Chhattisgarh,31332,15,29,25545198,122.65318906512293,0.05871945091206575,no
2023,Delhi,1749,1,5,16787941,10.418192439442096,0.005956656626324813,no
2023,Gujarat,4311,1,41,60439692,7.132729928537691,0.001654541853059079,no
2023,Haryana,85,0,22,25351462,0.33528638308906994,0.0,no
2023,Himachal Pradesh,23,0,12,6864602,0.33505219967596084,0.0,no
2023,Jammu And Kashmir,44,0,11,12267032,0.35868496959981844,0.0,no
2023,Jharkhand,34087,2,24,32988134,103.33109475061549,0.006062786091507934,no
2023,Karnataka,275,2,36,61095297,0.45011647950577927,0.0032735743964056674,no
2023,Kerala,569,7,14,33406061,1.7032837244714367,0.02095428132038674,no
2023,Ladakh,10,1,2,274289,3.6457896598113666,0.36457896598113665,no
2023,Lakshadweep,0,0,1,64473,0.0,0.0,no
2023,Madhya Pradesh,3794,0,52,72626809,5.223966262926408,0.0,no
2023,Maharashtra,16159,19,37,112374333,14.379618164229727,0.01690777555048981,no
2023,Manipur,34,0,16,2855794,1.1905620643505799,0.0,no
2023,Meghalaya,1784,14,13,2966889,60.130325064402484,0.47187474826324816,no
2023,Mizoram,18000,12,7,1097206,1640.530584047116,1.0936870560314107,yes
2023,Nagaland,198,1,14,1978502,10.00757138481538,0.0505432898222999,no
2023,Odisha,40300,1,28,41974218,96.01131818584446,0.0023824148433212026,yes
2023,Puducherry,1539,3,6,1247953,123.3219520286421,0.240393668671817,no
2023,Punjab,75,0,22,27743338,0.27033517019473285,0.0,no
2023,Rajasthan,2263,0,33,68548437,3.301315243701326,0.0,no
2023,Sikkim,6,0,4,610577,0.9826770415524987,0.0,no
2023,Tamil Nadu,385,0,46,72147030,0.5336325001874644,0.0,no
2023,Telangana,411,0,30,35003674,1.1741624607748318,0.0,no
2023,The Dadra And Nagar Haveli And Daman And Diu,137,1,6,586956,23.340761488084286,0.1703705218108342,no
2023,Tripura,22412,1,8,3673917,610.0301122752637,0.027218905598575035,yes
2023,Uttar Pradesh,13575,0,74,199812341,6.793874658622813,0.0,no
2023,Uttarakhand,895,0,15,10086292,8.873429402995669,0.0,no
2023,West Bengal,23424,0,24,91276115,25.66279250601321,0.0,no
2024,Andaman And Nicobar Islands,2846,2,10,380581,747.8040154395517,0.5255123088120531,no
2024,Andhra Pradesh,407,0,21,49577103,0.8209434907884795,0.0,no
2024,Arunachal Pradesh,2,0,29,1383727,0.14453718110581062,0.0,no
2024,Assam,95,1,32,31205576,0.3044327718866654,0.0032045554935438464,no
2024,Bihar,147,0,40,104099452,0.1412111179989689,0.0,no
2024,Chhattisgarh,8217,0,33,25545198,32.166515209629615,0.0,no
2024,Delhi,34,0,1,16787941,0.2025263252950436,0.0,no
2024,Goa,239,0,2,1458545,16.386193089688696,0.0,no
2024,Gujarat,398,0,33,60439692,0.6585076575175135,0.0,no
2024,Haryana,7,0,22,25351462,0.027611819783805763,0.0,no
2024,Himachal Pradesh,0,0,12,6864602,0.0,0.0,no
2024,Jammu And Kashmir,14,0,20,12267032,0.11412703578176042,0.0,no
2024,Jharkhand,7669,0,24,32988134,23.247753267887173,0.0,no
2024,Karnataka,89,0,35,61095297,0.14567406064005223,0.0,no
2024,Kerala,168,1,14,33406061,0.5029027516892818,0.0029934687600552488,no
2024,Ladakh,1,0,2,274289,0.36457896598113665,0.0,no
2024,Lakshadweep,0,0,1,64473,0.0,0.0,no
2024,Madhya Pradesh,277,0,53,72626809,0.3814018594703782,0.0,no
2024,Maharashtra,2875,0,35,112374333,2.558413405666221,0.0,no
2024,Manipur,11,0,17,2855794,0.38518184434871705,0.0,no
2024,Meghalaya,121,0,13,2966889,4.07834603856093,0.0,no
2024,Mizoram,4308,0,9,1097206,392.6336531152764,0.0,yes
2024,Nagaland,17,0,17,1978502,0.8592359269790983,0.0,no
2024,Odisha,8742,0,28,41974218,20.827070560313953,0.0,yes
2024,Puducherry,96,0,7,1247953,7.692597397498144,0.0,no
2024,Punjab,7,0,22,27743338,0.025231282551508402,0.0,no
2024,Rajasthan,136,0,33,68548437,0.19839985556490516,0.0,no
2024,Sikkim,0,0,6,610577,0.0,0.0,no
2024,Tamil Nadu,40,0,46,72147030,0.05544233768181448,0.0,no
2024,Telangana,47,0,30,35003674,0.13427161960198808,0.0,no
2024,The Dadra And Nagar Haveli And Daman And Diu,23,0,6,586956,3.918522001649187,0.0,no
2024,Tripura,1662,0,8,3673917,45.23782110483171,0.0,yes
2024,Uttar Pradesh,248,0,74,199812341,0.12411645785182007,0.0,no
2024,Uttarakhand,61,0,15,10086292,0.6047812218801517,0.0,no
2024,West Bengal,1280,1,28,91276115,1.4023383883067329,0.001095576865864635,no
